"rgn_id","product","year","gap_fill"
14,"corals",2000,"0"
15,"corals",2000,"0"
16,"corals",2000,"0"
17,"corals",2000,"0"
18,"corals",2000,"0"
20,"corals",2000,"prod_average"
21,"corals",2000,"0"
25,"corals",2000,"0"
37,"corals",2000,"0"
39,"corals",2000,"0"
40,"corals",2000,"0"
42,"corals",2000,"0"
48,"corals",2000,"0"
49,"corals",2000,"0"
61,"corals",2000,"prod_average"
62,"corals",2000,"prod_average"
72,"corals",2000,"prod_average"
76,"corals",2000,"prod_average"
82,"corals",2000,"prod_average"
102,"corals",2000,"0"
115,"corals",2000,"0"
131,"corals",2000,"0"
132,"corals",2000,"0"
133,"corals",2000,"0"
134,"corals",2000,"prod_average"
137,"corals",2000,"0"
138,"corals",2000,"prod_average"
139,"corals",2000,"0"
145,"corals",2000,"prod_average"
162,"corals",2000,"prod_average"
163,"corals",2000,"0"
166,"corals",2000,"0"
171,"corals",2000,"0"
179,"corals",2000,"0"
182,"corals",2000,"0"
186,"corals",2000,"prod_average"
187,"corals",2000,"prod_average"
206,"corals",2000,"0"
208,"corals",2000,"0"
209,"corals",2000,"0"
210,"corals",2000,"0"
214,"corals",2000,"0"
216,"corals",2000,"0"
218,"corals",2000,"prod_average"
223,"corals",2000,"prod_average"
224,"corals",2000,"prod_average"
6,"corals",2001,"0"
7,"corals",2001,"0"
8,"corals",2001,"0"
9,"corals",2001,"0"
11,"corals",2001,"0"
14,"corals",2001,"0"
15,"corals",2001,"0"
16,"corals",2001,"0"
17,"corals",2001,"0"
18,"corals",2001,"0"
20,"corals",2001,"prod_average"
21,"corals",2001,"prod_average"
25,"corals",2001,"0"
37,"corals",2001,"0"
39,"corals",2001,"0"
40,"corals",2001,"0"
42,"corals",2001,"0"
48,"corals",2001,"0"
49,"corals",2001,"0"
61,"corals",2001,"prod_average"
62,"corals",2001,"prod_average"
66,"corals",2001,"prod_average"
72,"corals",2001,"prod_average"
76,"corals",2001,"prod_average"
77,"corals",2001,"prod_average"
82,"corals",2001,"prod_average"
102,"corals",2001,"0"
114,"corals",2001,"0"
115,"corals",2001,"0"
131,"corals",2001,"0"
132,"corals",2001,"0"
133,"corals",2001,"0"
134,"corals",2001,"prod_average"
137,"corals",2001,"0"
138,"corals",2001,"prod_average"
139,"corals",2001,"0"
143,"corals",2001,"prod_average"
145,"corals",2001,"0"
162,"corals",2001,"prod_average"
163,"corals",2001,"0"
166,"corals",2001,"0"
171,"corals",2001,"0"
179,"corals",2001,"0"
182,"corals",2001,"0"
186,"corals",2001,"prod_average"
187,"corals",2001,"prod_average"
206,"corals",2001,"0"
207,"corals",2001,"0"
208,"corals",2001,"0"
209,"corals",2001,"0"
210,"corals",2001,"0"
214,"corals",2001,"0"
216,"corals",2001,"0"
218,"corals",2001,"prod_average"
223,"corals",2001,"prod_average"
224,"corals",2001,"prod_average"
6,"corals",2002,"0"
7,"corals",2002,"0"
8,"corals",2002,"0"
9,"corals",2002,"0"
11,"corals",2002,"0"
14,"corals",2002,"0"
15,"corals",2002,"0"
16,"corals",2002,"0"
17,"corals",2002,"0"
18,"corals",2002,"0"
20,"corals",2002,"0"
21,"corals",2002,"prod_average"
25,"corals",2002,"0"
37,"corals",2002,"0"
39,"corals",2002,"0"
40,"corals",2002,"0"
42,"corals",2002,"0"
48,"corals",2002,"0"
49,"corals",2002,"0"
61,"corals",2002,"prod_average"
62,"corals",2002,"prod_average"
66,"corals",2002,"prod_average"
72,"corals",2002,"prod_average"
76,"corals",2002,"prod_average"
77,"corals",2002,"prod_average"
82,"corals",2002,"prod_average"
102,"corals",2002,"0"
114,"corals",2002,"0"
115,"corals",2002,"0"
127,"corals",2002,"0"
131,"corals",2002,"0"
132,"corals",2002,"0"
133,"corals",2002,"0"
134,"corals",2002,"prod_average"
137,"corals",2002,"0"
138,"corals",2002,"prod_average"
139,"corals",2002,"0"
143,"corals",2002,"prod_average"
145,"corals",2002,"0"
162,"corals",2002,"prod_average"
163,"corals",2002,"0"
166,"corals",2002,"0"
171,"corals",2002,"0"
179,"corals",2002,"0"
182,"corals",2002,"0"
186,"corals",2002,"prod_average"
187,"corals",2002,"prod_average"
206,"corals",2002,"0"
207,"corals",2002,"0"
208,"corals",2002,"0"
209,"corals",2002,"0"
210,"corals",2002,"0"
214,"corals",2002,"0"
216,"corals",2002,"0"
218,"corals",2002,"prod_average"
223,"corals",2002,"prod_average"
224,"corals",2002,"prod_average"
6,"corals",2003,"0"
7,"corals",2003,"0"
8,"corals",2003,"0"
9,"corals",2003,"0"
11,"corals",2003,"0"
14,"corals",2003,"0"
15,"corals",2003,"0"
16,"corals",2003,"0"
17,"corals",2003,"0"
18,"corals",2003,"0"
20,"corals",2003,"0"
21,"corals",2003,"prod_average"
25,"corals",2003,"0"
37,"corals",2003,"0"
39,"corals",2003,"0"
40,"corals",2003,"0"
42,"corals",2003,"0"
48,"corals",2003,"0"
49,"corals",2003,"0"
61,"corals",2003,"prod_average"
62,"corals",2003,"prod_average"
66,"corals",2003,"prod_average"
72,"corals",2003,"prod_average"
73,"corals",2003,"prod_average"
76,"corals",2003,"prod_average"
77,"corals",2003,"prod_average"
82,"corals",2003,"prod_average"
102,"corals",2003,"0"
114,"corals",2003,"0"
115,"corals",2003,"0"
127,"corals",2003,"0"
131,"corals",2003,"0"
132,"corals",2003,"0"
133,"corals",2003,"0"
134,"corals",2003,"prod_average"
137,"corals",2003,"0"
138,"corals",2003,"prod_average"
139,"corals",2003,"0"
143,"corals",2003,"prod_average"
145,"corals",2003,"prod_average"
155,"corals",2003,"0"
162,"corals",2003,"prod_average"
163,"corals",2003,"0"
166,"corals",2003,"0"
171,"corals",2003,"0"
179,"corals",2003,"0"
182,"corals",2003,"0"
186,"corals",2003,"prod_average"
187,"corals",2003,"prod_average"
203,"corals",2003,"0"
206,"corals",2003,"0"
207,"corals",2003,"0"
208,"corals",2003,"0"
209,"corals",2003,"0"
210,"corals",2003,"0"
214,"corals",2003,"0"
216,"corals",2003,"0"
218,"corals",2003,"prod_average"
220,"corals",2003,"0"
223,"corals",2003,"prod_average"
224,"corals",2003,"prod_average"
245,"corals",2003,"0"
248,"corals",2003,"0"
249,"corals",2003,"0"
6,"corals",2004,"0"
7,"corals",2004,"0"
8,"corals",2004,"0"
9,"corals",2004,"0"
11,"corals",2004,"0"
14,"corals",2004,"0"
15,"corals",2004,"0"
16,"corals",2004,"0"
17,"corals",2004,"0"
18,"corals",2004,"0"
20,"corals",2004,"0"
21,"corals",2004,"prod_average"
25,"corals",2004,"0"
37,"corals",2004,"0"
39,"corals",2004,"0"
40,"corals",2004,"0"
42,"corals",2004,"0"
44,"corals",2004,"0"
48,"corals",2004,"0"
49,"corals",2004,"0"
61,"corals",2004,"prod_average"
62,"corals",2004,"prod_average"
66,"corals",2004,"prod_average"
72,"corals",2004,"prod_average"
73,"corals",2004,"prod_average"
76,"corals",2004,"prod_average"
77,"corals",2004,"prod_average"
82,"corals",2004,"prod_average"
102,"corals",2004,"0"
114,"corals",2004,"0"
115,"corals",2004,"0"
127,"corals",2004,"0"
131,"corals",2004,"0"
132,"corals",2004,"0"
133,"corals",2004,"0"
134,"corals",2004,"prod_average"
137,"corals",2004,"0"
138,"corals",2004,"prod_average"
139,"corals",2004,"0"
143,"corals",2004,"prod_average"
145,"corals",2004,"prod_average"
155,"corals",2004,"0"
162,"corals",2004,"prod_average"
163,"corals",2004,"0"
166,"corals",2004,"0"
171,"corals",2004,"0"
179,"corals",2004,"0"
182,"corals",2004,"0"
186,"corals",2004,"prod_average"
187,"corals",2004,"prod_average"
203,"corals",2004,"0"
206,"corals",2004,"0"
207,"corals",2004,"0"
208,"corals",2004,"0"
209,"corals",2004,"0"
210,"corals",2004,"0"
214,"corals",2004,"0"
216,"corals",2004,"0"
218,"corals",2004,"prod_average"
220,"corals",2004,"0"
223,"corals",2004,"prod_average"
224,"corals",2004,"prod_average"
245,"corals",2004,"0"
248,"corals",2004,"0"
249,"corals",2004,"0"
6,"corals",2005,"0"
7,"corals",2005,"0"
8,"corals",2005,"0"
9,"corals",2005,"0"
11,"corals",2005,"0"
14,"corals",2005,"0"
15,"corals",2005,"0"
16,"corals",2005,"0"
17,"corals",2005,"0"
18,"corals",2005,"0"
20,"corals",2005,"0"
21,"corals",2005,"prod_average"
25,"corals",2005,"0"
37,"corals",2005,"0"
39,"corals",2005,"0"
40,"corals",2005,"0"
42,"corals",2005,"0"
44,"corals",2005,"0"
48,"corals",2005,"0"
49,"corals",2005,"0"
53,"corals",2005,"prod_average"
61,"corals",2005,"prod_average"
62,"corals",2005,"prod_average"
66,"corals",2005,"prod_average"
72,"corals",2005,"prod_average"
73,"corals",2005,"prod_average"
76,"corals",2005,"prod_average"
77,"corals",2005,"prod_average"
82,"corals",2005,"prod_average"
102,"corals",2005,"0"
114,"corals",2005,"0"
115,"corals",2005,"0"
127,"corals",2005,"0"
131,"corals",2005,"0"
132,"corals",2005,"0"
133,"corals",2005,"0"
134,"corals",2005,"prod_average"
135,"corals",2005,"0"
137,"corals",2005,"0"
138,"corals",2005,"prod_average"
139,"corals",2005,"0"
143,"corals",2005,"prod_average"
145,"corals",2005,"prod_average"
155,"corals",2005,"0"
162,"corals",2005,"prod_average"
163,"corals",2005,"0"
166,"corals",2005,"0"
171,"corals",2005,"0"
179,"corals",2005,"0"
182,"corals",2005,"0"
186,"corals",2005,"prod_average"
187,"corals",2005,"prod_average"
203,"corals",2005,"0"
206,"corals",2005,"0"
207,"corals",2005,"0"
208,"corals",2005,"0"
209,"corals",2005,"0"
210,"corals",2005,"0"
214,"corals",2005,"0"
216,"corals",2005,"0"
218,"corals",2005,"prod_average"
220,"corals",2005,"0"
223,"corals",2005,"prod_average"
224,"corals",2005,"prod_average"
245,"corals",2005,"0"
248,"corals",2005,"0"
249,"corals",2005,"0"
6,"corals",2006,"0"
7,"corals",2006,"0"
8,"corals",2006,"0"
9,"corals",2006,"0"
11,"corals",2006,"0"
14,"corals",2006,"0"
15,"corals",2006,"0"
16,"corals",2006,"0"
17,"corals",2006,"0"
18,"corals",2006,"0"
20,"corals",2006,"0"
21,"corals",2006,"prod_average"
25,"corals",2006,"0"
37,"corals",2006,"0"
39,"corals",2006,"0"
40,"corals",2006,"0"
42,"corals",2006,"0"
44,"corals",2006,"0"
48,"corals",2006,"0"
49,"corals",2006,"0"
53,"corals",2006,"prod_average"
61,"corals",2006,"0"
62,"corals",2006,"prod_average"
66,"corals",2006,"prod_average"
72,"corals",2006,"prod_average"
73,"corals",2006,"prod_average"
76,"corals",2006,"prod_average"
77,"corals",2006,"prod_average"
82,"corals",2006,"prod_average"
102,"corals",2006,"0"
114,"corals",2006,"0"
115,"corals",2006,"0"
127,"corals",2006,"0"
131,"corals",2006,"0"
132,"corals",2006,"0"
133,"corals",2006,"0"
134,"corals",2006,"prod_average"
135,"corals",2006,"0"
137,"corals",2006,"0"
138,"corals",2006,"prod_average"
139,"corals",2006,"0"
143,"corals",2006,"prod_average"
145,"corals",2006,"prod_average"
155,"corals",2006,"0"
162,"corals",2006,"prod_average"
163,"corals",2006,"0"
166,"corals",2006,"0"
171,"corals",2006,"0"
179,"corals",2006,"0"
182,"corals",2006,"0"
186,"corals",2006,"prod_average"
187,"corals",2006,"0"
203,"corals",2006,"0"
206,"corals",2006,"0"
207,"corals",2006,"0"
208,"corals",2006,"0"
209,"corals",2006,"0"
210,"corals",2006,"0"
214,"corals",2006,"0"
216,"corals",2006,"0"
218,"corals",2006,"prod_average"
220,"corals",2006,"0"
223,"corals",2006,"prod_average"
224,"corals",2006,"prod_average"
245,"corals",2006,"0"
248,"corals",2006,"0"
249,"corals",2006,"0"
6,"corals",2007,"0"
7,"corals",2007,"0"
8,"corals",2007,"0"
9,"corals",2007,"0"
11,"corals",2007,"0"
14,"corals",2007,"0"
15,"corals",2007,"0"
16,"corals",2007,"0"
17,"corals",2007,"0"
18,"corals",2007,"0"
20,"corals",2007,"0"
21,"corals",2007,"prod_average"
25,"corals",2007,"0"
37,"corals",2007,"0"
39,"corals",2007,"0"
40,"corals",2007,"0"
42,"corals",2007,"0"
44,"corals",2007,"0"
48,"corals",2007,"0"
49,"corals",2007,"0"
53,"corals",2007,"prod_average"
61,"corals",2007,"0"
62,"corals",2007,"prod_average"
66,"corals",2007,"prod_average"
72,"corals",2007,"prod_average"
73,"corals",2007,"prod_average"
76,"corals",2007,"prod_average"
77,"corals",2007,"prod_average"
82,"corals",2007,"prod_average"
102,"corals",2007,"0"
114,"corals",2007,"0"
115,"corals",2007,"0"
127,"corals",2007,"0"
131,"corals",2007,"0"
132,"corals",2007,"0"
133,"corals",2007,"0"
134,"corals",2007,"prod_average"
135,"corals",2007,"0"
137,"corals",2007,"0"
138,"corals",2007,"prod_average"
139,"corals",2007,"0"
143,"corals",2007,"prod_average"
145,"corals",2007,"0"
155,"corals",2007,"0"
162,"corals",2007,"prod_average"
163,"corals",2007,"0"
166,"corals",2007,"0"
171,"corals",2007,"0"
179,"corals",2007,"0"
182,"corals",2007,"0"
186,"corals",2007,"prod_average"
187,"corals",2007,"0"
203,"corals",2007,"0"
206,"corals",2007,"0"
207,"corals",2007,"0"
208,"corals",2007,"0"
209,"corals",2007,"0"
210,"corals",2007,"0"
214,"corals",2007,"0"
216,"corals",2007,"0"
218,"corals",2007,"prod_average"
220,"corals",2007,"0"
223,"corals",2007,"prod_average"
224,"corals",2007,"prod_average"
245,"corals",2007,"0"
248,"corals",2007,"0"
249,"corals",2007,"0"
6,"corals",2008,"0"
7,"corals",2008,"0"
8,"corals",2008,"0"
9,"corals",2008,"0"
11,"corals",2008,"0"
14,"corals",2008,"0"
15,"corals",2008,"0"
16,"corals",2008,"0"
17,"corals",2008,"0"
18,"corals",2008,"0"
20,"corals",2008,"0"
21,"corals",2008,"prod_average"
25,"corals",2008,"0"
37,"corals",2008,"0"
39,"corals",2008,"0"
40,"corals",2008,"0"
42,"corals",2008,"0"
44,"corals",2008,"0"
48,"corals",2008,"0"
49,"corals",2008,"0"
53,"corals",2008,"prod_average"
61,"corals",2008,"0"
62,"corals",2008,"prod_average"
66,"corals",2008,"prod_average"
72,"corals",2008,"prod_average"
73,"corals",2008,"prod_average"
76,"corals",2008,"prod_average"
77,"corals",2008,"prod_average"
82,"corals",2008,"prod_average"
102,"corals",2008,"0"
114,"corals",2008,"0"
115,"corals",2008,"0"
127,"corals",2008,"0"
131,"corals",2008,"0"
132,"corals",2008,"0"
133,"corals",2008,"0"
134,"corals",2008,"prod_average"
135,"corals",2008,"0"
137,"corals",2008,"0"
138,"corals",2008,"prod_average"
139,"corals",2008,"0"
143,"corals",2008,"prod_average"
145,"corals",2008,"0"
155,"corals",2008,"0"
162,"corals",2008,"prod_average"
163,"corals",2008,"0"
166,"corals",2008,"0"
171,"corals",2008,"0"
179,"corals",2008,"0"
182,"corals",2008,"0"
186,"corals",2008,"prod_average"
187,"corals",2008,"0"
203,"corals",2008,"0"
206,"corals",2008,"0"
207,"corals",2008,"0"
208,"corals",2008,"0"
209,"corals",2008,"0"
210,"corals",2008,"0"
214,"corals",2008,"0"
216,"corals",2008,"0"
218,"corals",2008,"prod_average"
220,"corals",2008,"0"
223,"corals",2008,"prod_average"
224,"corals",2008,"prod_average"
245,"corals",2008,"0"
248,"corals",2008,"0"
249,"corals",2008,"0"
6,"corals",2009,"0"
7,"corals",2009,"0"
8,"corals",2009,"0"
9,"corals",2009,"0"
11,"corals",2009,"0"
14,"corals",2009,"0"
15,"corals",2009,"0"
16,"corals",2009,"0"
17,"corals",2009,"0"
18,"corals",2009,"0"
20,"corals",2009,"0"
21,"corals",2009,"prod_average"
25,"corals",2009,"0"
37,"corals",2009,"0"
39,"corals",2009,"0"
40,"corals",2009,"0"
42,"corals",2009,"0"
44,"corals",2009,"0"
48,"corals",2009,"0"
49,"corals",2009,"0"
