"region_id","stock_id","taxon_key","year","catch","score","gapfilled","method"
1,"Marine_animals-57",1e+05,2021,0.1559177,0.0678706052441914,1,"Mean gapfilled"
1,"Scombroids-57",100036,2021,2.809968,0.0678706052441914,1,"Mean gapfilled"
1,"Sharks_rays_chimaeras-57",100038,2021,65.05068,0.0678706052441914,1,"Mean gapfilled"
1,"Marine_fishes_not_identified-57",100039,2021,313.1987,0.0678706052441914,1,"Mean gapfilled"
1,"Miscellaneous_marine_crustaceans-57",100047,2021,25.63616,0.0678706052441914,1,"Mean gapfilled"
1,"Miscellaneous_marine_molluscs-57",100058,2021,8.576188,0.0678706052441914,1,"Mean gapfilled"
1,"Cephalopoda-57",290002,2021,0.0002029195,0.169676513110479,1,"Mean gapfilled"
1,"Holothuroidea-57",290012,2021,3.509259,0.169676513110479,1,"Mean gapfilled"
1,"Rajiformes-57",300014,2021,19.14176,0.339353026220957,1,"Mean gapfilled"
1,"Anguilliformes-57",300026,2021,0.7973734,0.339353026220957,1,"Mean gapfilled"
1,"Clupeiformes-57",300028,2021,19.11589,0.339353026220957,1,"Mean gapfilled"
1,"Gadiformes-57",300044,2021,0.2544095,0.339353026220957,1,"Mean gapfilled"
1,"Perciformes-57",300060,2021,0.2192229,0.339353026220957,1,"Mean gapfilled"
1,"Pleuronectiformes-57",300061,2021,9.948878,0.339353026220957,1,"Mean gapfilled"
1,"Teuthida-57",390002,2021,13.06206,0.339353026220957,1,"Mean gapfilled"
1,"Sepiida-57",390006,2021,20.04981,0.339353026220957,1,"Mean gapfilled"
1,"Octopoda-57",390007,2021,2.879824,0.339353026220957,1,"Mean gapfilled"
1,"Lamnidae-57",400009,2021,0.2120839,0.542964841953531,1,"Mean gapfilled"
1,"Carcharhinidae-57",400011,2021,2.528e-06,0.542964841953531,1,"Mean gapfilled"
1,"Squatinidae-57",400015,2021,0.9656325,0.542964841953531,1,"Mean gapfilled"
1,"Myliobatidae-57",400022,2021,1.176e-06,0.542964841953531,1,"Mean gapfilled"
1,"Ariidae-57",400145,2021,21.91274,0.542964841953531,1,"Mean gapfilled"
1,"Synodontidae-57",400160,2021,0.1270905,0.542964841953531,1,"Mean gapfilled"
1,"Myctophidae-57",400167,2021,0.002344111,0.542964841953531,1,"Mean gapfilled"
1,"Macrouridae-57",400185,2021,0.07720889,0.542964841953531,1,"Mean gapfilled"
1,"Berycidae-57",400240,2021,0.2831671,0.542964841953531,1,"Mean gapfilled"
