"rgn_id","product","year","gap_fill"
82,"corals",1996,"prod_average"
82,"corals",1997,"prod_average"
82,"corals",1998,"prod_average"
82,"corals",1999,"prod_average"
82,"corals",2000,"prod_average"
82,"corals",2001,"prod_average"
82,"corals",2002,"prod_average"
82,"corals",2003,"prod_average"
82,"corals",2004,"prod_average"
82,"corals",2005,"prod_average"
82,"corals",2006,"prod_average"
82,"corals",2007,"prod_average"
82,"corals",2008,"prod_average"
82,"corals",2009,"prod_average"
82,"corals",2010,"prod_average"
82,"corals",2011,"prod_average"
16,"corals",1976,"0"
16,"corals",1977,"0"
16,"corals",1978,"0"
16,"corals",1979,"0"
16,"corals",1980,"0"
16,"corals",1981,"0"
16,"corals",1982,"0"
16,"corals",1983,"0"
16,"corals",1984,"0"
16,"corals",1985,"0"
16,"corals",1986,"0"
16,"corals",1987,"0"
16,"corals",1988,"0"
16,"corals",1989,"0"
16,"corals",1990,"0"
16,"corals",1991,"0"
16,"corals",1992,"0"
16,"corals",1993,"0"
16,"corals",1994,"0"
16,"corals",1995,"0"
16,"corals",1996,"0"
16,"corals",1997,"0"
16,"corals",1998,"0"
16,"corals",1999,"0"
16,"corals",2000,"0"
16,"corals",2001,"0"
16,"corals",2002,"0"
16,"corals",2003,"0"
16,"corals",2004,"0"
16,"corals",2005,"0"
16,"corals",2006,"0"
16,"corals",2007,"0"
16,"corals",2008,"0"
16,"corals",2009,"0"
16,"corals",2010,"0"
16,"corals",2011,"0"
245,"corals",2000,"0"
245,"corals",2001,"0"
245,"corals",2002,"0"
245,"corals",2003,"0"
245,"corals",2004,"0"
245,"corals",2005,"0"
245,"corals",2006,"0"
245,"corals",2007,"0"
245,"corals",2008,"0"
245,"corals",2009,"0"
245,"corals",2010,"0"
245,"corals",2011,"0"
171,"corals",1994,"0"
171,"corals",1995,"0"
171,"corals",1996,"0"
171,"corals",1997,"0"
171,"corals",1998,"0"
171,"corals",1999,"0"
171,"corals",2000,"0"
171,"corals",2001,"0"
171,"corals",2002,"0"
171,"corals",2003,"0"
171,"corals",2004,"0"
171,"corals",2005,"0"
171,"corals",2006,"0"
171,"corals",2007,"0"
171,"corals",2008,"0"
171,"corals",2009,"0"
171,"corals",2010,"0"
171,"corals",2011,"0"
218,"corals",1990,"prod_average"
218,"corals",1991,"prod_average"
218,"corals",1992,"prod_average"
218,"corals",1993,"prod_average"
218,"corals",1994,"prod_average"
218,"corals",1995,"prod_average"
218,"corals",1996,"prod_average"
218,"corals",1997,"prod_average"
218,"corals",1998,"prod_average"
218,"corals",1999,"prod_average"
218,"corals",2000,"prod_average"
218,"corals",2001,"prod_average"
218,"corals",2002,"prod_average"
218,"corals",2003,"prod_average"
218,"corals",2004,"prod_average"
218,"corals",2005,"prod_average"
218,"corals",2006,"prod_average"
218,"corals",2007,"prod_average"
218,"corals",2008,"prod_average"
218,"corals",2009,"prod_average"
218,"corals",2010,"prod_average"
218,"corals",2011,"prod_average"
224,"corals",1994,"prod_average"
224,"corals",1995,"prod_average"
224,"corals",1996,"prod_average"
224,"corals",1997,"prod_average"
224,"corals",1998,"prod_average"
224,"corals",1999,"prod_average"
224,"corals",2000,"prod_average"
224,"corals",2001,"prod_average"
224,"corals",2002,"prod_average"
224,"corals",2003,"prod_average"
224,"corals",2004,"prod_average"
224,"corals",2005,"prod_average"
224,"corals",2006,"prod_average"
224,"corals",2007,"prod_average"
224,"corals",2008,"prod_average"
224,"corals",2009,"prod_average"
224,"corals",2010,"0"
224,"corals",2011,"0"
209,"corals",1990,"0"
209,"corals",1991,"0"
209,"corals",1992,"0"
209,"corals",1993,"0"
209,"corals",1994,"0"
209,"corals",1995,"0"
209,"corals",1996,"0"
209,"corals",1997,"0"
209,"corals",1998,"0"
209,"corals",1999,"0"
209,"corals",2000,"0"
209,"corals",2001,"0"
209,"corals",2002,"0"
209,"corals",2003,"0"
209,"corals",2004,"0"
209,"corals",2005,"0"
209,"corals",2006,"0"
209,"corals",2007,"0"
209,"corals",2008,"0"
209,"corals",2009,"0"
209,"corals",2010,"0"
209,"corals",2011,"0"
132,"corals",1995,"0"
132,"corals",1996,"0"
132,"corals",1997,"0"
132,"corals",1998,"0"
132,"corals",1999,"0"
132,"corals",2000,"0"
132,"corals",2001,"0"
132,"corals",2002,"0"
132,"corals",2003,"0"
132,"corals",2004,"0"
132,"corals",2005,"0"
132,"corals",2006,"0"
132,"corals",2007,"0"
132,"corals",2008,"0"
132,"corals",2009,"0"
132,"corals",2010,"0"
132,"corals",2011,"0"
187,"corals",1994,"prod_average"
187,"corals",1995,"prod_average"
187,"corals",1996,"prod_average"
187,"corals",1997,"prod_average"
187,"corals",1998,"prod_average"
187,"corals",1999,"prod_average"
187,"corals",2000,"prod_average"
