"","rgn_id","pressure_score"
"1",16,0
"2",1,0
"3",2,0
"4",3,0
"5",4,0
"6",5,0
"7",6,0
"8",7,0
"9",8,0
"10",9,0
"11",10,0
"12",11,0
"13",12,0
"14",13,0
"15",14,0
"16",15,0
"17",17,0
"18",18,0
"19",19,0
"20",20,0
"21",21,0
"22",24,0
"23",25,0
"24",26,0
"25",28,0
"26",29,0
"27",30,0
"28",31,0
"29",32,0
"30",33,0
"31",34,0
"32",35,0
"33",36,0
"34",37,0
"35",38,0
"36",39,0
"37",40,0
"38",41,0
"39",42,0
"40",43,0
"41",44,0
"42",45,0
"43",46,0
"44",47,0
"45",48,0
"46",49,0
"47",50,0
"48",51,0
"49",52,0
"50",53,0
"51",54,0
"52",55,0
"53",56,0
"54",57,0
"55",58,0
"56",59,0
"57",60,0
"58",61,0
"59",62,0
"60",63,0
"61",64,0
"62",65,0
"63",66,0
"64",67,0
"65",68,0
"66",69,0
"67",70,0
"68",71,1
"69",72,1
"70",73,0
"71",74,1
"72",75,1
"73",76,0
"74",77,0
"75",78,0
"76",79,0
"77",80,0
"78",81,0
"79",82,0
"80",84,0
"81",85,0
"82",86,0
"83",88,0
"84",89,0
"85",90,0
"86",91,0
"87",92,0
"88",93,0
"89",94,0
"90",95,0
"91",96,0
"92",97,0
"93",98,0
"94",99,0
"95",100,0
"96",101,0
"97",102,0
"98",103,0
"99",104,0
"100",105,1
"101",106,0
"102",107,0
"103",108,0
"104",110,0
"105",111,0
"106",112,0
"107",113,0
"108",114,0
"109",115,0
"110",117,0
"111",118,0
"112",119,0
"113",120,0
"114",121,0
"115",122,0
"116",123,0
"117",124,0
"118",125,0
"119",126,0
"120",127,0
"121",129,0
"122",130,0
"123",131,0
"124",132,0
"125",133,0
"126",134,0
"127",135,0
"128",136,0
"129",137,0
"130",138,0
"131",139,0
"132",141,0
"133",143,0
"134",144,0
"135",145,0
"136",146,0
"137",147,0
"138",148,0
"139",149,0
"140",150,0
"141",151,0
"142",152,0
"143",153,0
"144",154,0
"145",155,0
"146",156,0
"147",157,0
"148",158,0
"149",159,0
"150",161,0
"151",162,0
"152",163,0
"153",164,0
"154",166,0
"155",167,0
"156",168,0
"157",169,0
"158",171,0
"159",172,0
"160",173,0
"161",174,0
"162",175,0
"163",176,0
"164",177,0
"165",178,0
"166",179,0
"167",180,0
"168",181,0
"169",182,0
"170",183,0
"171",184,0
"172",185,0
"173",186,0
"174",187,0
"175",188,0
"176",189,0
"177",190,0
"178",191,0
"179",192,0
"180",193,0
"181",194,0
"182",195,0
"183",196,0
"184",197,0
"185",198,0
"186",199,0
"187",200,0
"188",202,0
"189",203,0
"190",204,0
"191",205,0
"192",206,0
"193",207,0
"194",208,0
"195",209,0
"196",210,0
"197",212,0
"198",214,0
"199",215,1
"200",216,0
"201",218,0
"202",219,0
"203",220,0
"204",221,0
"205",222,0
"206",223,0
"207",224,0
"208",227,0
"209",228,0
"210",231,0
"211",232,1
"212",237,0
"213",244,0
"214",245,0
"215",247,0
"216",248,0
"217",249,0
"218",250,0
"219",140,0
"220",116,0
