"rgn_name","rgn_id","year","status"
"Albania",82,1996,0.5
"Albania",82,1997,0.212454212454212
"Albania",82,1998,0.5
"Albania",82,1999,0.244200244200244
"Albania",82,2000,0.0766701621913801
"Albania",82,2001,0.115772255040974
"Albania",82,2002,0.193190332459051
"Albania",82,2003,0.113426252694972
"Albania",82,2004,0.219934625557059
"Albania",82,2005,0.0647290345132328
"Albania",82,2006,0.052999022783221
"Albania",82,2007,0
"Albania",82,2008,0.156582800100551
"Albania",82,2009,0.0576910274752257
"Algeria",84,1996,0.992361698837062
"Algeria",84,1997,0
"Algeria",84,1998,0
"Algeria",84,1999,0
"Algeria",84,2000,0
"Algeria",84,2001,0.0848319975493319
"Algeria",84,2002,0.0587306183290012
"Algeria",84,2003,0.173889562453429
"Algeria",84,2004,0.173889562453429
"Algeria",84,2005,0.173889562453429
"Algeria",84,2006,0
"Algeria",84,2007,0
"Algeria",84,2008,0
"Algeria",84,2009,0
"Angola",200,1997,0.143483459545636
"Angola",200,1998,1
"Angola",200,1999,1
"Angola",200,2000,0.63770426464727
"Angola",200,2001,0
"Angola",200,2002,0
"Angola",200,2003,1
"Angola",200,2004,1
"Angola",200,2005,1
"Angola",200,2006,0.797434939921987
"Angola",200,2007,0.0015015015015015
"Angola",200,2008,0.0651761765751403
"Angola",200,2009,0.0142364365162293
"Antigua and Barbuda",120,2002,1
"Antigua and Barbuda",120,2003,1
"Antigua and Barbuda",120,2004,0
"Antigua and Barbuda",120,2005,0
"Antigua and Barbuda",120,2006,0
"Antigua and Barbuda",120,2007,0
"Antigua and Barbuda",120,2008,0
"Antigua and Barbuda",120,2009,0
"Argentina",172,1987,0.000698031551026106
"Argentina",172,1988,0.0558425240820885
"Argentina",172,1989,0.128437805388804
"Argentina",172,1990,0.247103169063242
"Argentina",172,1991,0.429366131565097
"Argentina",172,1992,0.198559448856122
"Argentina",172,1993,0.285484866117442
"Argentina",172,1994,1
"Argentina",172,1995,0.655811553376203
"Argentina",172,1996,0.432517812377345
"Argentina",172,1997,0.405392035531443
"Argentina",172,1998,0.398366092934146
"Argentina",172,1999,0.17226018186602
"Argentina",172,2000,0.0513720953593596
"Argentina",172,2001,0.286038227602888
"Argentina",172,2002,0.38933772883997
"Argentina",172,2003,0.390716577038852
"Argentina",172,2004,0.368852826702721
"Argentina",172,2005,0.316464148147337
"Argentina",172,2006,0.345483496398924
"Argentina",172,2007,0.39893923650419
"Argentina",172,2008,0.577874370780352
"Argentina",172,2009,0.459412977197371
"Australia",16,1976,0.196092090230323
"Australia",16,1977,0.223184457744386
"Australia",16,1978,0.25619638083428
"Australia",16,1979,0.266334759680252
"Australia",16,1980,0.301253033639535
"Australia",16,1981,0.221855832668316
"Australia",16,1982,0.223289390227417
"Australia",16,1983,0.196214580773204
"Australia",16,1984,0.51296881974929
"Australia",16,1985,0.137129308636415
"Australia",16,1986,0.0410613168339932
"Australia",16,1987,0
"Australia",16,1988,0.112429796093077
"Australia",16,1989,0.254480343726196
"Australia",16,1990,0.238692730384302
"Australia",16,1991,0.306801300066067
"Australia",16,1992,0.432109655727468
"Australia",16,1993,0.426134526069663
"Australia",16,1994,0.550363581106019
"Australia",16,1995,0.456110870830426
"Australia",16,1996,0.509896661054817
"Australia",16,1997,0.459059134596693
"Australia",16,1998,0.466067369628726
"Australia",16,1999,0.399026414452515
"Australia",16,2000,0.45432372419716
"Australia",16,2001,0.449819370439041
"Australia",16,2002,0.355752908216948
"Australia",16,2003,0.326221601343412
"Australia",16,2004,0.358314826882172
"Australia",16,2005,0.401972184998767
"Australia",16,2006,0.477134104399867
"Australia",16,2007,0.439580387726444
"Australia",16,2008,0.339842228254213
"Australia",16,2009,0.511068350489683
"Bahamas",110,1995,0.999329591678238
"Bahamas",110,1996,0.999455811906833
"Bahamas",110,1997,0.999507840558784
"Bahamas",110,1998,0.999285088966032
"Bahamas",110,1999,0.999277674157272
"Bahamas",110,2000,0.808617914968321
"Bahamas",110,2001,0.80509755319909
"Bahamas",110,2002,0.0985236945472846
"Bahamas",110,2003,0.0369477664707325
"Bahamas",110,2004,0.381713754411852
"Bahamas",110,2005,0.355590996281007
"Bahamas",110,2006,0.778378662871913
"Bahamas",110,2007,0.396188742940177
"Bahamas",110,2008,0.543479505752231
"Bahamas",110,2009,0.223370128319332
"Bahrain",52,1976,0.010911074740862
"Bahrain",52,1977,0
"Bahrain",52,1978,0.00545553737043099
"Bahrain",52,1979,0
"Bahrain",52,1980,0
"Bahrain",52,1981,0
"Bahrain",52,1982,0
"Bahrain",52,1983,0
"Bahrain",52,1984,0
"Bahrain",52,1985,0
"Bahrain",52,1986,0
"Bahrain",52,1987,0
"Bahrain",52,1988,0
"Bahrain",52,1989,0
"Bahrain",52,1990,0
"Bahrain",52,1991,0
"Bahrain",52,1992,0
"Bahrain",52,1993,0
"Bahrain",52,1994,0.161919860046872
"Bahrain",52,1995,0.420809157591544
"Bahrain",52,1996,0.420809157591544
"Bahrain",52,1997,0.740867228467925
"Bahrain",52,1998,0
"Bahrain",52,1999,0.161919860046872
"Bahrain",52,2000,0
"Bahrain",52,2001,0
"Bahrain",52,2002,0
"Bahrain",52,2003,0
"Bahrain",52,2004,0
"Bahrain",52,2005,0
"Bahrain",52,2006,0
"Bahrain",52,2007,0
"Bahrain",52,2008,0
"Bahrain",52,2009,0
"Bangladesh",204,1984,0.997345046741152
"Bangladesh",204,1985,0.480366840072971
"Bangladesh",204,1986,0
"Bangladesh",204,1987,0.144194452006967
"Bangladesh",204,1988,0
"Bangladesh",204,1989,0
"Bangladesh",204,1990,0
"Bangladesh",204,1991,0
"Bangladesh",204,1992,0
"Bangladesh",204,1993,0
"Bangladesh",204,1994,0
"Bangladesh",204,1995,0
"Bangladesh",204,1996,0
"Bangladesh",204,1997,0
"Bangladesh",204,1998,0
"Bangladesh",204,1999,0
"Bangladesh",204,2000,0
"Bangladesh",204,2001,0.0480728845741214
"Bangladesh",204,2002,0.096137698657565
"Bangladesh",204,2003,0.0480728845741214
"Bangladesh",204,2004,0.0375842552124949
"Bangladesh",204,2005,0.24121106746019
"Bangladesh",204,2006,0.221364305637972
"Bangladesh",204,2007,0.321311390767105
"Bangladesh",204,2008,0.398903006011918
"Bangladesh",204,2009,0.678685750957423
"Barbados",124,1976,0.133178701715153
"Barbados",124,1977,0.00717528343677374
"Barbados",124,1978,0.00717528343677374
"Barbados",124,1979,0.00717528343677374
"Barbados",124,1980,0.00717528343677374
"Barbados",124,1981,0.00717528343677374
"Barbados",124,1982,0.00717528343677374
"Barbados",124,1983,0.00717528343677374
"Barbados",124,1984,0.00717528343677374
"Barbados",124,1985,0.00717528343677374
"Barbados",124,1986,0.00717528343677374
"Barbados",124,1987,0.00717528343677374
"Barbados",124,1988,0.00717528343677374
"Barbados",124,1989,0.00717528343677374
"Barbados",124,1990,0.00717528343677374
"Barbados",124,1991,0.00717528343677374
"Barbados",124,1992,0.0251999038903509
"Barbados",124,1993,0
"Barbados",124,1994,0
"Barbados",124,1995,0
"Barbados",124,1996,0
"Barbados",124,1997,0
"Barbados",124,1998,0
"Barbados",124,1999,0
"Barbados",124,2000,0.934656652895966
"Barbados",124,2001,0.610467205968587
"Barbados",124,2002,0.460420869644384
"Barbados",124,2003,0.396567067453632
"Barbados",124,2004,0.406151643156399
"Barbados",124,2005,0.132681861648078
"Barbados",124,2006,0
"Barbados",124,2007,0
