"rgn_id","year","usd_weight","product"
1,1990,0,"fish_oil"
2,1990,0,"fish_oil"
3,1990,8.49055609217239,"fish_oil"
4,1990,0,"fish_oil"
5,1990,2.88763260471795,"fish_oil"
6,1990,5.6034132547357,"fish_oil"
7,1990,6.87338746424539,"fish_oil"
8,1990,0.626030583906763,"fish_oil"
9,1990,22.7893432744135,"fish_oil"
10,1990,0,"fish_oil"
11,1990,17.3727527146479,"fish_oil"
12,1990,0.00021342643,"fish_oil"
13,1990,0,"fish_oil"
14,1990,7668.36291943177,"fish_oil"
15,1990,653,"fish_oil"
16,1990,21460.5155867243,"fish_oil"
17,1990,52.3326375698627,"fish_oil"
18,1990,3.81743937136218,"fish_oil"
19,1990,6.13366808948602,"fish_oil"
20,1990,297910.737145674,"fish_oil"
21,1990,0,"fish_oil"
24,1990,216645.6740301,"fish_oil"
25,1990,1739001.09710554,"fish_oil"
26,1990,3056.11724152699,"fish_oil"
28,1990,0,"fish_oil"
29,1990,0,"fish_oil"
30,1990,0,"fish_oil"
31,1990,6.93030814133424,"fish_oil"
32,1990,0,"fish_oil"
33,1990,0.00016875,"fish_oil"
34,1990,0.00016875,"fish_oil"
35,1990,0.00016875,"fish_oil"
36,1990,0,"fish_oil"
37,1990,2.84682777291343e-06,"fish_oil"
38,1990,9.81723757512607,"fish_oil"
39,1990,126,"fish_oil"
40,1990,7021.62425749841,"fish_oil"
41,1990,1.06088190018023,"fish_oil"
42,1990,82.4026155756338,"fish_oil"
43,1990,0.350653029259878,"fish_oil"
44,1990,30477.1277627741,"fish_oil"
45,1990,11.5926811411213,"fish_oil"
46,1990,1.51996031832156,"fish_oil"
47,1990,1307.80114234508,"fish_oil"
48,1990,5,"fish_oil"
49,1990,0,"fish_oil"
50,1990,480.188299077632,"fish_oil"
51,1990,0,"fish_oil"
52,1990,0,"fish_oil"
53,1990,1115157.60638131,"fish_oil"
54,1990,432.653152814349,"fish_oil"
55,1990,0.688074049197753,"fish_oil"
56,1990,2.59016140488,"fish_oil"
57,1990,0,"fish_oil"
58,1990,762.150653545556,"fish_oil"
