"rgn_id","year","product","risk"
5,1984,"ornamentals",0
6,1984,"ornamentals",0
7,1984,"ornamentals",1
8,1984,"ornamentals",1
9,1984,"ornamentals",1
11,1984,"ornamentals",0
14,1984,"ornamentals",1
15,1984,"ornamentals",1
16,1984,"ornamentals",0
17,1984,"ornamentals",1
18,1984,"ornamentals",1
20,1984,"ornamentals",0
24,1984,"ornamentals",1
25,1984,"ornamentals",1
29,1984,"ornamentals",0
37,1984,"ornamentals",0
39,1984,"ornamentals",0
40,1984,"ornamentals",1
41,1984,"ornamentals",0
42,1984,"ornamentals",0
43,1984,"ornamentals",1
45,1984,"ornamentals",0
47,1984,"ornamentals",0
48,1984,"ornamentals",0
50,1984,"ornamentals",0
52,1984,"ornamentals",0
53,1984,"ornamentals",0
54,1984,"ornamentals",0
59,1984,"ornamentals",0
61,1984,"ornamentals",0
62,1984,"ornamentals",0
67,1984,"ornamentals",0
71,1984,"ornamentals",0
76,1984,"ornamentals",0
77,1984,"ornamentals",0
78,1984,"ornamentals",0
79,1984,"ornamentals",0
80,1984,"ornamentals",0
82,1984,"ornamentals",0
84,1984,"ornamentals",0
86,1984,"ornamentals",0
96,1984,"ornamentals",0
97,1984,"ornamentals",0
100,1984,"ornamentals",0
101,1984,"ornamentals",0
102,1984,"ornamentals",0
103,1984,"ornamentals",0
104,1984,"ornamentals",0
106,1984,"ornamentals",0
112,1984,"ornamentals",0
114,1984,"ornamentals",0
115,1984,"ornamentals",0
124,1984,"ornamentals",0
126,1984,"ornamentals",0
129,1984,"ornamentals",0
130,1984,"ornamentals",0
131,1984,"ornamentals",0
132,1984,"ornamentals",1
133,1984,"ornamentals",0
134,1984,"ornamentals",0
135,1984,"ornamentals",0
136,1984,"ornamentals",0
137,1984,"ornamentals",0
138,1984,"ornamentals",0
139,1984,"ornamentals",0
140,1984,"ornamentals",0
147,1984,"ornamentals",0
152,1984,"ornamentals",0
153,1984,"ornamentals",0
155,1984,"ornamentals",0
162,1984,"ornamentals",0
163,1984,"ornamentals",0
164,1984,"ornamentals",0
166,1984,"ornamentals",1
167,1984,"ornamentals",0
168,1984,"ornamentals",0
171,1984,"ornamentals",1
172,1984,"ornamentals",0
175,1984,"ornamentals",0
176,1984,"ornamentals",0
177,1984,"ornamentals",0
178,1984,"ornamentals",0
179,1984,"ornamentals",0
180,1984,"ornamentals",0
181,1984,"ornamentals",0
182,1984,"ornamentals",0
183,1984,"ornamentals",0
184,1984,"ornamentals",0
188,1984,"ornamentals",0
191,1984,"ornamentals",0
193,1984,"ornamentals",0
194,1984,"ornamentals",0
195,1984,"ornamentals",0
196,1984,"ornamentals",0
199,1984,"ornamentals",0
202,1984,"ornamentals",1
203,1984,"ornamentals",0
204,1984,"ornamentals",0
205,1984,"ornamentals",1
206,1984,"ornamentals",1
207,1984,"ornamentals",1
208,1984,"ornamentals",1
209,1984,"ornamentals",1
210,1984,"ornamentals",0
212,1984,"ornamentals",0
214,1984,"ornamentals",1
216,1984,"ornamentals",1
218,1984,"ornamentals",0
220,1984,"ornamentals",0
222,1984,"ornamentals",0
223,1984,"ornamentals",0
224,1984,"ornamentals",0
245,1984,"ornamentals",0
247,1984,"ornamentals",0
248,1984,"ornamentals",0
249,1984,"ornamentals",0
5,1985,"ornamentals",0
6,1985,"ornamentals",0
7,1985,"ornamentals",1
8,1985,"ornamentals",1
9,1985,"ornamentals",1
11,1985,"ornamentals",0
14,1985,"ornamentals",1
15,1985,"ornamentals",1
16,1985,"ornamentals",0
17,1985,"ornamentals",1
18,1985,"ornamentals",1
20,1985,"ornamentals",0
24,1985,"ornamentals",1
25,1985,"ornamentals",1
29,1985,"ornamentals",0
37,1985,"ornamentals",0
39,1985,"ornamentals",0
40,1985,"ornamentals",1
41,1985,"ornamentals",0
42,1985,"ornamentals",0
43,1985,"ornamentals",1
45,1985,"ornamentals",0
47,1985,"ornamentals",0
48,1985,"ornamentals",0
50,1985,"ornamentals",0
52,1985,"ornamentals",0
53,1985,"ornamentals",0
54,1985,"ornamentals",0
59,1985,"ornamentals",0
61,1985,"ornamentals",0
62,1985,"ornamentals",0
67,1985,"ornamentals",0
71,1985,"ornamentals",0
76,1985,"ornamentals",0
77,1985,"ornamentals",0
78,1985,"ornamentals",0
79,1985,"ornamentals",0
80,1985,"ornamentals",0
82,1985,"ornamentals",0
84,1985,"ornamentals",0
86,1985,"ornamentals",0
96,1985,"ornamentals",0
97,1985,"ornamentals",0
100,1985,"ornamentals",0
101,1985,"ornamentals",0
102,1985,"ornamentals",0
103,1985,"ornamentals",0
104,1985,"ornamentals",0
106,1985,"ornamentals",0
112,1985,"ornamentals",0
114,1985,"ornamentals",0
115,1985,"ornamentals",0
124,1985,"ornamentals",0
126,1985,"ornamentals",0
129,1985,"ornamentals",0
130,1985,"ornamentals",0
131,1985,"ornamentals",0
132,1985,"ornamentals",1
133,1985,"ornamentals",0
134,1985,"ornamentals",0
135,1985,"ornamentals",0
136,1985,"ornamentals",0
137,1985,"ornamentals",0
138,1985,"ornamentals",0
139,1985,"ornamentals",0
140,1985,"ornamentals",0
147,1985,"ornamentals",0
152,1985,"ornamentals",0
153,1985,"ornamentals",0
155,1985,"ornamentals",0
162,1985,"ornamentals",0
163,1985,"ornamentals",0
164,1985,"ornamentals",0
166,1985,"ornamentals",1
167,1985,"ornamentals",0
168,1985,"ornamentals",0
171,1985,"ornamentals",1
172,1985,"ornamentals",0
175,1985,"ornamentals",0
176,1985,"ornamentals",0
177,1985,"ornamentals",0
178,1985,"ornamentals",0
179,1985,"ornamentals",0
180,1985,"ornamentals",0
181,1985,"ornamentals",0
182,1985,"ornamentals",0
183,1985,"ornamentals",0
184,1985,"ornamentals",0
188,1985,"ornamentals",0
191,1985,"ornamentals",0
193,1985,"ornamentals",0
194,1985,"ornamentals",0
195,1985,"ornamentals",0
196,1985,"ornamentals",0
199,1985,"ornamentals",0
202,1985,"ornamentals",1
203,1985,"ornamentals",0
204,1985,"ornamentals",0
205,1985,"ornamentals",1
206,1985,"ornamentals",1
207,1985,"ornamentals",1
208,1985,"ornamentals",1
209,1985,"ornamentals",1
210,1985,"ornamentals",0
212,1985,"ornamentals",0
214,1985,"ornamentals",1
216,1985,"ornamentals",1
218,1985,"ornamentals",0
220,1985,"ornamentals",0
222,1985,"ornamentals",0
223,1985,"ornamentals",0
224,1985,"ornamentals",0
245,1985,"ornamentals",0
247,1985,"ornamentals",0
248,1985,"ornamentals",0
249,1985,"ornamentals",0
5,1986,"ornamentals",0
6,1986,"ornamentals",0
7,1986,"ornamentals",1
8,1986,"ornamentals",1
9,1986,"ornamentals",1
11,1986,"ornamentals",0
14,1986,"ornamentals",1
15,1986,"ornamentals",1
16,1986,"ornamentals",0
17,1986,"ornamentals",1
18,1986,"ornamentals",1
20,1986,"ornamentals",0
24,1986,"ornamentals",1
25,1986,"ornamentals",1
29,1986,"ornamentals",0
37,1986,"ornamentals",0
39,1986,"ornamentals",0
40,1986,"ornamentals",1
41,1986,"ornamentals",0
42,1986,"ornamentals",0
43,1986,"ornamentals",1
