"rgn_id","year","score","product"
1,2007,1,"fish_oil"
3,2002,0.976298691624599,"fish_oil"
3,2003,0.936659412459238,"fish_oil"
3,2004,0.89419000727442,"fish_oil"
3,2005,0.857381064266466,"fish_oil"
3,2007,0.796230451001048,"fish_oil"
3,2009,0.750364386150628,"fish_oil"
3,2010,0.820778728006303,"fish_oil"
3,2011,0.719493328438339,"fish_oil"
3,2012,0.833852289479019,"fish_oil"
3,2013,0.754155440734424,"fish_oil"
3,2014,0.800280424698035,"fish_oil"
4,2001,1,"fish_oil"
4,2002,1,"fish_oil"
4,2004,1,"fish_oil"
4,2005,1,"fish_oil"
4,2006,1,"fish_oil"
4,2007,1,"fish_oil"
4,2008,1,"fish_oil"
4,2009,1,"fish_oil"
4,2010,1,"fish_oil"
4,2011,1,"fish_oil"
4,2012,1,"fish_oil"
4,2013,1,"fish_oil"
4,2014,1,"fish_oil"
4,2015,1,"fish_oil"
4,2016,1,"fish_oil"
4,2017,1,"fish_oil"
4,2018,0.778966958076745,"fish_oil"
4,2019,1,"fish_oil"
4,2020,1,"fish_oil"
4,2021,1,"fish_oil"
4,2022,1,"fish_oil"
4,2023,1,"fish_oil"
5,2004,0.84078775368715,"fish_oil"
6,2001,0.863388091659731,"fish_oil"
6,2002,0.855184649826392,"fish_oil"
6,2003,0.849767153512702,"fish_oil"
6,2004,0.84078775368715,"fish_oil"
6,2005,0.83837982618415,"fish_oil"
6,2006,0.8318167551155,"fish_oil"
6,2007,0.825099150936255,"fish_oil"
6,2008,0.784496929251817,"fish_oil"
6,2009,0.876988125581552,"fish_oil"
6,2010,0.85898005881385,"fish_oil"
6,2011,0.839253779378304,"fish_oil"
6,2012,0.632003488994314,"fish_oil"
6,2013,0.58228137922251,"fish_oil"
6,2014,0.684497765995786,"fish_oil"
6,2015,0.73115168738462,"fish_oil"
6,2016,0.609226718884816,"fish_oil"
6,2017,1,"fish_oil"
6,2018,0.684694116778285,"fish_oil"
6,2019,0.690846900868725,"fish_oil"
6,2020,0.690846900868725,"fish_oil"
6,2021,0.690846900868725,"fish_oil"
6,2022,0.690846900868725,"fish_oil"
6,2023,0.690846900868725,"fish_oil"
7,2001,1,"fish_oil"
7,2002,0.855184649826392,"fish_oil"
7,2003,0.849767153512702,"fish_oil"
7,2004,0.84078775368715,"fish_oil"
7,2005,0.83837982618415,"fish_oil"
7,2006,1,"fish_oil"
7,2007,0.825099150936255,"fish_oil"
7,2008,0.9308081,"fish_oil"
7,2009,0.961355240092013,"fish_oil"
7,2010,0.942952165512692,"fish_oil"
7,2011,0.922550167573403,"fish_oil"
7,2012,0.899209162466969,"fish_oil"
7,2013,0.875543416455936,"fish_oil"
7,2014,0.851097799826208,"fish_oil"
7,2015,0.822858685792832,"fish_oil"
7,2016,0.801704504024871,"fish_oil"
7,2017,1,"fish_oil"
7,2018,0.782368607355586,"fish_oil"
7,2019,0.681425724185604,"fish_oil"
7,2020,0.681425724185604,"fish_oil"
7,2021,0.681425724185604,"fish_oil"
7,2022,0.681425724185604,"fish_oil"
7,2023,0.681425724185604,"fish_oil"
8,2001,0.863388091659731,"fish_oil"
8,2002,0.855184649826392,"fish_oil"
8,2003,0.849767153512702,"fish_oil"
8,2004,0.84078775368715,"fish_oil"
8,2005,0.83837982618415,"fish_oil"
8,2006,0.8318167551155,"fish_oil"
8,2007,0.825099150936255,"fish_oil"
8,2008,0.820882525432663,"fish_oil"
8,2009,1,"fish_oil"
8,2010,1,"fish_oil"
8,2011,1,"fish_oil"
8,2012,1,"fish_oil"
8,2013,0.804522912421351,"fish_oil"
8,2014,0.800280424698035,"fish_oil"
8,2015,1,"fish_oil"
8,2016,1,"fish_oil"
8,2017,1,"fish_oil"
8,2018,1,"fish_oil"
8,2019,1,"fish_oil"
8,2020,1,"fish_oil"
8,2021,1,"fish_oil"
