"rgn_id","habitat","year","health"
3,"kelp",2021,1
4,"kelp",2021,1
5,"kelp",2021,1
14,"kelp",2021,0.64
15,"kelp",2021,0.64
16,"kelp",2021,0.64
20,"kelp",2021,0.64
21,"kelp",2021,0.64
42,"kelp",2021,1
55,"kelp",2021,1
58,"kelp",2021,1
59,"kelp",2021,0.64
62,"kelp",2021,1
63,"kelp",2021,1
68,"kelp",2021,1
69,"kelp",2021,0.64
70,"kelp",2021,0.64
73,"kelp",2021,0.64
76,"kelp",2021,0.64
80,"kelp",2021,1
84,"kelp",2021,1
88,"kelp",2021,0.64
90,"kelp",2021,0.64
91,"kelp",2021,0.64
95,"kelp",2021,0.64
101,"kelp",2021,1
102,"kelp",2021,0.64
135,"kelp",2021,1
137,"kelp",2021,0.64
138,"kelp",2021,0.64
141,"kelp",2021,0.64
143,"kelp",2021,0.64
144,"kelp",2021,0.64
145,"kelp",2021,0.64
147,"kelp",2021,1
155,"kelp",2021,1
162,"kelp",2021,1
163,"kelp",2021,0.64
171,"kelp",2021,0.64
172,"kelp",2021,0.64
173,"kelp",2021,0.64
174,"kelp",2021,0.64
175,"kelp",2021,0.64
176,"kelp",2021,0.64
177,"kelp",2021,0.64
178,"kelp",2021,0.64
179,"kelp",2021,1
180,"kelp",2021,0.64
181,"kelp",2021,0.64
182,"kelp",2021,1
183,"kelp",2021,1
184,"kelp",2021,1
188,"kelp",2021,1
189,"kelp",2021,0.64
209,"kelp",2021,0.64
210,"kelp",2021,0.64
218,"kelp",2021,1
222,"kelp",2021,0.64
223,"kelp",2021,0.64
224,"kelp",2021,0.64
227,"kelp",2021,0.64
228,"kelp",2021,0.64
