"r0_label","r1_label","r2_label","v_label","yr","r0","r1","r2","id","w","v","r2_v","r1_v","r0_v","r2_n","r1_n","r0_n","r2_n_notna","r1_n_notna","r0_n_notna","z_level","z_ids","z_n","z_n_pct","z_g_score","z"
"World","Africa","Eastern Africa","Bassas da India",1990,1,2,14,34,,,0.0126154615860329,0.00983526188770756,0.0263118116371515,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0126154615860329
"World","Africa","Eastern Africa","Bassas da India",1991,1,2,14,34,,,0.0138192210148132,0.0100707324682882,0.0205316653443936,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0138192210148132
"World","Africa","Eastern Africa","Bassas da India",1992,1,2,14,34,,,0.0116039628515553,0.0093064419470595,0.0212430504298885,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0116039628515553
"World","Africa","Eastern Africa","Bassas da India",1993,1,2,14,34,,,0.0116848284264167,0.00935960965795427,0.0217816465313254,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0116848284264167
"World","Africa","Eastern Africa","Bassas da India",1994,1,2,14,34,,,0.0149150744646104,0.011392433352607,0.0233360772261747,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0149150744646104
"World","Africa","Eastern Africa","Bassas da India",1995,1,2,14,34,,,0.0179719449760225,0.0119745462342713,0.0231823578195996,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0179719449760225
"World","Africa","Eastern Africa","Bassas da India",1996,1,2,14,34,,,0.0159365468211514,0.0123066734539144,0.0232917153333404,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0159365468211514
"World","Africa","Eastern Africa","Bassas da India",1997,1,2,14,34,,,0.0172354585571756,0.0135180151066238,0.0238455028232913,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0172354585571756
"World","Africa","Eastern Africa","Bassas da India",1998,1,2,14,34,,,0.0157791062524584,0.0125636771274676,0.0239344220207456,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0157791062524584
"World","Africa","Eastern Africa","Bassas da India",1999,1,2,14,34,,,0.0165617379100512,0.0142032687920694,0.0247848812122872,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0165617379100512
"World","Africa","Eastern Africa","Bassas da India",2000,1,2,14,34,,,0.0155051435747038,0.0153319932577221,0.0247732262466163,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0155051435747038
"World","Africa","Eastern Africa","Bassas da India",2001,1,2,14,34,,,0.0155672533260773,0.0151394811266896,0.0246133010373625,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0155672533260773
"World","Africa","Eastern Africa","Bassas da India",2002,1,2,14,34,,,0.0165196103906494,0.0153550650847132,0.0247393343610308,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0165196103906494
"World","Africa","Eastern Africa","Bassas da India",2003,1,2,14,34,,,0.0150497450864327,0.0155223791304985,0.025302027354838,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0150497450864327
"World","Africa","Eastern Africa","Bassas da India",2004,1,2,14,34,,,0.0171000825889784,0.0168285523984513,0.0258441628212635,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0171000825889784
"World","Africa","Eastern Africa","Bassas da India",2005,1,2,14,34,,,0.0183282830957035,0.0172553695110091,0.0270536707932999,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0183282830957035
"World","Africa","Eastern Africa","Bassas da India",2006,1,2,14,34,,,0.0194768717676304,0.0183176079738936,0.0275701971142906,17,46,220,8,32,147,"r2","28,31,32,37,41,42,43,202",8,0.470588235294118,0.264705882352941,0.0194768717676304
