"rgn_name","rgn_id","year","status"
"Albania",82,1996,0.5
"Albania",82,1997,0.5
"Albania",82,1998,0.402827509569082
"Albania",82,1999,0.363933818989999
"Albania",82,2000,0.23947169136913
"Albania",82,2001,0.189303053864151
"Albania",82,2002,0.244112374565015
"Albania",82,2003,0.224832211334155
"Albania",82,2004,0.171780668437086
"Albania",82,2005,0.128756205257915
"Albania",82,2006,0.112507887825722
"Albania",82,2007,0.109841745065982
"Albania",82,2008,0.118500397067509
"Albania",82,2009,0.157597060302456
"Algeria",84,2001,1
"Algeria",84,2002,1
"Algeria",84,2003,1
"Algeria",84,2004,1
"Algeria",84,2005,0.968660968660969
"Algeria",84,2006,0.512820512820513
"Algeria",84,2007,0.227920227920228
"Algeria",84,2008,0.303893637226971
"Algeria",84,2009,0
"Angola",200,1997,1
"Angola",200,1998,1
"Angola",200,1999,1
"Angola",200,2000,0.543749376434201
"Angola",200,2001,0.659483188666068
"Angola",200,2002,0.864511623266487
"Angola",200,2003,1
"Angola",200,2004,1
"Angola",200,2005,1
"Angola",200,2006,0.69390402075227
"Angola",200,2007,0.273371246133892
"Angola",200,2008,0.0319265688915494
"Angola",200,2009,0.0478898533373242
"Argentina",172,1987,0.106252881858824
"Argentina",172,1988,0.186143020388525
"Argentina",172,1989,0.298610693450412
"Argentina",172,1990,0.385517531725507
"Argentina",172,1991,0.512272641271891
"Argentina",172,1992,0.944055449158071
"Argentina",172,1993,0.972332507241007
"Argentina",172,1994,0.999762946818466
"Argentina",172,1995,1
"Argentina",172,1996,0.790986823367804
"Argentina",172,1997,0.600488709940938
"Argentina",172,1998,0.438854780571399
"Argentina",172,1999,0.415811225459535
"Argentina",172,2000,0.4594428596899
"Argentina",172,2001,0.590961699119517
"Argentina",172,2002,0.608071668123316
"Argentina",172,2003,0.64374943082648
"Argentina",172,2004,0.69618025301635
"Argentina",172,2005,0.694935532821405
"Argentina",172,2006,0.752404435422477
"Argentina",172,2007,0.767405312922671
"Argentina",172,2008,0.74307956562506
"Argentina",172,2009,0.760918446976641
"Australia",16,1976,0.280293555330862
"Australia",16,1977,0.293706017765464
"Australia",16,1978,0.344599005150632
"Australia",16,1979,0.34051287500062
"Australia",16,1980,0.330291354796379
"Australia",16,1981,0.319935673417051
"Australia",16,1982,0.402384280457797
"Australia",16,1983,0.371075826384411
"Australia",16,1984,0.313001565423072
"Australia",16,1985,0.247675993305166
"Australia",16,1986,0.103572556432749
"Australia",16,1987,0.15732682908477
"Australia",16,1988,0.232301573789384
"Australia",16,1989,0.322593707443731
"Australia",16,1990,0.450179278113408
"Australia",16,1991,0.444215014642549
"Australia",16,1992,0.557624285504433
"Australia",16,1993,0.613321330691069
"Australia",16,1994,0.645808305211044
"Australia",16,1995,0.62944864522491
"Australia",16,1996,0.601073791750394
"Australia",16,1997,0.592558223773926
"Australia",16,1998,0.587862382181978
"Australia",16,1999,0.59715645202127
"Australia",16,2000,0.556042367756283
"Australia",16,2001,0.553926171781977
"Australia",16,2002,0.517561229674662
"Australia",16,2003,0.500689807631368
"Australia",16,2004,0.544247208453021
"Australia",16,2005,0.564592710294177
"Australia",16,2006,0.569591213074978
"Australia",16,2007,0.658632548558508
"Australia",16,2008,0.600393745133153
"Australia",16,2009,0.565897043766184
"Bahamas",110,1995,0.999393362719893
"Bahamas",110,1996,0.999354438193728
"Bahamas",110,1997,0.999340588038155
"Bahamas",110,1998,0.999318828105352
"Bahamas",110,1999,0.999316850208189
"Bahamas",110,2000,0.744186507635889
"Bahamas",110,2001,0.540079185485694
"Bahamas",110,2002,0.358582652564012
"Bahamas",110,2003,0.235293018133947
"Bahamas",110,2004,0.432452788370808
"Bahamas",110,2005,0.527279113637218
"Bahamas",110,2006,0.645045556994253
"Bahamas",110,2007,0.628193263381733
"Bahamas",110,2008,0.529424022183183
"Bahamas",110,2009,0.452896550283169
"Bahrain",52,1994,0.998359924435846
"Bahrain",52,1995,0.998631572693322
"Bahrain",52,1996,0.998767649574485
"Bahrain",52,1997,0.768597612508295
"Bahrain",52,1998,0.256339729507987
"Bahrain",52,1999,0.128187485423854
"Bahrain",52,2000,0.128187485423854
"Bahrain",52,2001,0
"Bahrain",52,2002,0
"Bahrain",52,2003,0
"Bahrain",52,2004,0
"Bahrain",52,2005,0
"Bahrain",52,2006,0
"Bahrain",52,2007,0
"Bahrain",52,2008,0
"Bahrain",52,2009,0
"Bangladesh",204,1984,0.998767077890399
"Bangladesh",204,1985,0.999008167544046
"Bangladesh",204,1986,0.357040195733684
"Bangladesh",204,1987,0.0824121097276308
"Bangladesh",204,1988,0.0824121097276308
"Bangladesh",204,1989,0
"Bangladesh",204,1990,0
"Bangladesh",204,1991,0
"Bangladesh",204,1992,0
"Bangladesh",204,1993,0
"Bangladesh",204,1994,0
"Bangladesh",204,1995,0
"Bangladesh",204,1996,0
"Bangladesh",204,1997,0
"Bangladesh",204,1998,0
"Bangladesh",204,1999,0.027471919273128
"Bangladesh",204,2000,0.0824121097276308
"Bangladesh",204,2001,0.109880381645039
"Bangladesh",204,2002,0.137347438512908
"Bangladesh",204,2003,0.411951260224157
"Bangladesh",204,2004,0.631547106683451
"Bangladesh",204,2005,0.373141133067575
"Bangladesh",204,2006,0.474485257102935
"Bangladesh",204,2007,0.840284023564896
"Bangladesh",204,2008,0.834898872389564
"Bangladesh",204,2009,0.817627546399023
"Barbados",124,1976,0.0984349384774079
"Barbados",124,1977,0.077422795437352
"Barbados",124,1978,0.0143504524153705
"Barbados",124,1979,0.0143504524153705
"Barbados",124,1980,0.0143504524153705
"Barbados",124,1981,0.0143504524153705
"Barbados",124,1982,0.0143504524153705
"Barbados",124,1983,0.0143504524153705
"Barbados",124,1984,0.0143504524153705
"Barbados",124,1985,0.0143504524153705
"Barbados",124,1986,0.0143504524153705
"Barbados",124,1987,0.0143504524153705
"Barbados",124,1988,0.0143504524153705
"Barbados",124,1989,0.0143504524153705
"Barbados",124,1990,0.0233640930113035
"Barbados",124,1991,0.0197771818155326
"Barbados",124,1992,0.0161900958008577
"Barbados",124,1993,0.0126028349089842
"Barbados",124,1994,0
"Barbados",124,1995,0
"Barbados",124,1996,0
"Barbados",124,1997,0
"Barbados",124,1998,0.765298768154317
"Barbados",124,1999,0.992908655536223
"Barbados",124,2000,0.940015605109581
"Barbados",124,2001,0.963125339787528
"Barbados",124,2002,0.948703552088721
"Barbados",124,2003,0.698298089122746
"Barbados",124,2004,0.504098731913909
"Barbados",124,2005,0.284979633586212
"Barbados",124,2006,0.126098129827024
"Barbados",124,2007,0.0567797755846964
"Barbados",124,2008,0.0527240773286467
"Barbados",124,2009,0.0527240773286467
"Belgium",59,1976,0.0427673409873509
"Belgium",59,1977,0.0374263204606896
"Belgium",59,1978,0.0329768784600324
"Belgium",59,1979,0.0307604500271766
"Belgium",59,1980,0.0281980455889596
"Belgium",59,1981,0.0250261519473677
"Belgium",59,1982,0.0249891529879625
"Belgium",59,1983,0.0251973413221361
"Belgium",59,1984,0.0277149762134812
"Belgium",59,1985,0.0385545975884314
"Belgium",59,1986,0.0488591855293825
"Belgium",59,1987,0.0628928526314669
"Belgium",59,1988,0.068719356309269
"Belgium",59,1989,0.06033044819325
"Belgium",59,1990,0.0469777199343537
"Belgium",59,1991,0.049675821615326
"Belgium",59,1992,0.0595044164671952
"Belgium",59,1993,0.0975861528465815
"Belgium",59,1994,0.124659397829964
"Belgium",59,1995,0.165914630327922
"Belgium",59,1996,0.185978453909361
"Belgium",59,1997,0.160839325355376
"Belgium",59,1998,0.143391007371866
"Belgium",59,1999,0.101101318363175
"Belgium",59,2000,0.09767716866683
"Belgium",59,2001,0.16848862400949
"Belgium",59,2002,0.403925250011193
"Belgium",59,2003,0.89517717798161
"Belgium",59,2004,1
"Belgium",59,2005,1
"Belgium",59,2006,1
"Belgium",59,2007,0.976498499020386
"Belgium",59,2008,0.970942006242769
"Belgium",59,2009,0.982985635908539
"Belize",164,1977,0.196627716327912
"Belize",164,1978,0.326003511499561
"Belize",164,1979,0.310479259418252
"Belize",164,1980,0.333765551315337
"Belize",164,1981,0.250967495982328
"Belize",164,1982,0.103467249277992
"Belize",164,1983,0.150048518673243
"Belize",164,1984,0.178513830045488
"Belize",164,1985,0.178513830045488
"Belize",164,1986,0.201803054876137
"Belize",164,1987,0.263905123366581
"Belize",164,1988,0.253555034238845
"Belize",164,1989,0.30789186171551
"Belize",164,1990,0.341527533651743
"Belize",164,1991,0.302717047146894
"Belize",164,1992,0.354464043155062
"Belize",164,1993,0.307728864492873
"Belize",164,1994,0.273730739242529
"Belize",164,1995,0.26575931195731
"Belize",164,1996,0.163935578348834
"Belize",164,1997,0.124741857067119
"Belize",164,1998,0.0833567369847234
"Belize",164,1999,0.00620347394540943
"Belize",164,2000,0
"Belize",164,2001,0.331057224161152
"Belize",164,2002,0.64428138101908
"Belize",164,2003,0.983310291331479
"Belize",164,2004,0.983150230898604
"Belize",164,2005,0.983195136177108
"Belize",164,2006,0.983234443632576
"Belize",164,2007,0.969224912636478
"Belize",164,2008,0.843198335966474
"Belize",164,2009,0.791995650770916
"Bonaire",245,1996,0.452513997824516
"Bonaire",245,1997,0.462434383080477
"Bonaire",245,1998,0.430682932033903
"Bonaire",245,1999,0.30764826623771
"Bonaire",245,2000,0.434937048118465
"Bonaire",245,2001,0.434937048118465
"Bonaire",245,2002,0.37719679794314
"Bonaire",245,2003,0.665865059824419
"Bonaire",245,2004,0.952057113453575
"Bonaire",245,2005,0.937984870744478
"Bonaire",245,2006,0.937958154121465
"Bonaire",245,2007,0.938065062244466
"Bonaire",245,2008,0.938163158994233
"Bonaire",245,2009,0.46198807752722
"Brazil",171,1976,0.235717115450092
"Brazil",171,1977,0.254046510583589
"Brazil",171,1978,0.26415015812007
"Brazil",171,1979,0.268431197497536
"Brazil",171,1980,0.257643861082757
"Brazil",171,1981,0.240725229281835
"Brazil",171,1982,0.248620818957003
"Brazil",171,1983,0.286401328436867
"Brazil",171,1984,0.332064072362724
"Brazil",171,1985,0.404476984772153
"Brazil",171,1986,0.480871407713202
