"scenario","goal","dimension","region_id","value"
2015,"AO","likely_future_state",0,80.27
2015,"AO","likely_future_state",1,100
2015,"AO","likely_future_state",2,100
2015,"AO","likely_future_state",3,100
2015,"AO","likely_future_state",4,
2015,"AO","likely_future_state",5,72
2015,"AO","likely_future_state",6,48.67
2015,"AO","likely_future_state",7,47.17
2015,"AO","likely_future_state",8,66.93
2015,"AO","likely_future_state",9,49.06
2015,"AO","likely_future_state",10,65.94
2015,"AO","likely_future_state",11,56.82
2015,"AO","likely_future_state",12,
2015,"AO","likely_future_state",13,92.01
2015,"AO","likely_future_state",14,90.97
2015,"AO","likely_future_state",15,65.04
2015,"AO","likely_future_state",16,100
2015,"AO","likely_future_state",17,54.06
2015,"AO","likely_future_state",18,56.74
2015,"AO","likely_future_state",19,48.62
2015,"AO","likely_future_state",20,100
2015,"AO","likely_future_state",21,73.57
2015,"AO","likely_future_state",24,67.83
2015,"AO","likely_future_state",25,80.23
2015,"AO","likely_future_state",26,67.49
2015,"AO","likely_future_state",28,45.84
2015,"AO","likely_future_state",29,57.88
2015,"AO","likely_future_state",30,
2015,"AO","likely_future_state",31,80.42
2015,"AO","likely_future_state",32,56.82
2015,"AO","likely_future_state",33,
2015,"AO","likely_future_state",34,
2015,"AO","likely_future_state",35,
2015,"AO","likely_future_state",36,
2015,"AO","likely_future_state",37,73.01
2015,"AO","likely_future_state",38,63.64
2015,"AO","likely_future_state",39,60.16
2015,"AO","likely_future_state",40,60.24
2015,"AO","likely_future_state",41,45.92
2015,"AO","likely_future_state",42,44.92
2015,"AO","likely_future_state",43,63.92
2015,"AO","likely_future_state",44,47.38
2015,"AO","likely_future_state",45,56.88
2015,"AO","likely_future_state",46,54.19
2015,"AO","likely_future_state",47,59.13
2015,"AO","likely_future_state",48,89.46
2015,"AO","likely_future_state",49,50.97
2015,"AO","likely_future_state",50,100
2015,"AO","likely_future_state",51,100
2015,"AO","likely_future_state",52,97.04
2015,"AO","likely_future_state",53,61.19
2015,"AO","likely_future_state",54,100
2015,"AO","likely_future_state",55,88.44
2015,"AO","likely_future_state",56,54.09
2015,"AO","likely_future_state",57,89.82
2015,"AO","likely_future_state",58,88.2
2015,"AO","likely_future_state",59,100
2015,"AO","likely_future_state",60,86.67
2015,"AO","likely_future_state",61,77.29
2015,"AO","likely_future_state",62,67.5
2015,"AO","likely_future_state",63,56.31
2015,"AO","likely_future_state",64,55.88
2015,"AO","likely_future_state",65,59.26
2015,"AO","likely_future_state",66,57.02
2015,"AO","likely_future_state",67,54.97
2015,"AO","likely_future_state",68,99.13
2015,"AO","likely_future_state",69,90.1
2015,"AO","likely_future_state",70,100
2015,"AO","likely_future_state",71,80.81
2015,"AO","likely_future_state",72,86.26
2015,"AO","likely_future_state",73,90.87
2015,"AO","likely_future_state",74,78.33
2015,"AO","likely_future_state",75,68.94
2015,"AO","likely_future_state",76,87.48
2015,"AO","likely_future_state",77,84.78
2015,"AO","likely_future_state",78,68.68
2015,"AO","likely_future_state",79,97.6
2015,"AO","likely_future_state",80,85.21
2015,"AO","likely_future_state",81,95.43
2015,"AO","likely_future_state",82,77.73
2015,"AO","likely_future_state",84,76.29
2015,"AO","likely_future_state",85,100
2015,"AO","likely_future_state",86,100
2015,"AO","likely_future_state",88,100
2015,"AO","likely_future_state",89,
2015,"AO","likely_future_state",90,
2015,"AO","likely_future_state",91,
2015,"AO","likely_future_state",92,
2015,"AO","likely_future_state",93,
2015,"AO","likely_future_state",94,
2015,"AO","likely_future_state",95,100
2015,"AO","likely_future_state",96,59.8
2015,"AO","likely_future_state",97,44.61
2015,"AO","likely_future_state",98,43.37
2015,"AO","likely_future_state",99,45.65
2015,"AO","likely_future_state",100,56.78
2015,"AO","likely_future_state",101,95.63
2015,"AO","likely_future_state",102,83.36
2015,"AO","likely_future_state",103,47.83
2015,"AO","likely_future_state",104,76.9
2015,"AO","likely_future_state",105,
2015,"AO","likely_future_state",106,49.98
2015,"AO","likely_future_state",107,
2015,"AO","likely_future_state",108,100
2015,"AO","likely_future_state",110,98.77
2015,"AO","likely_future_state",111,89.14
2015,"AO","likely_future_state",112,95.29
2015,"AO","likely_future_state",113,100
2015,"AO","likely_future_state",114,50.9
2015,"AO","likely_future_state",115,76.54
2015,"AO","likely_future_state",116,100
2015,"AO","likely_future_state",117,91.15
2015,"AO","likely_future_state",118,91.29
2015,"AO","likely_future_state",119,93.58
2015,"AO","likely_future_state",120,85.94
2015,"AO","likely_future_state",121,90.86
2015,"AO","likely_future_state",122,80.62
2015,"AO","likely_future_state",123,80.09
2015,"AO","likely_future_state",124,75.55
2015,"AO","likely_future_state",125,68.21
2015,"AO","likely_future_state",126,90.89
2015,"AO","likely_future_state",127,67.98
2015,"AO","likely_future_state",129,81.27
2015,"AO","likely_future_state",130,74.65
2015,"AO","likely_future_state",131,60.04
2015,"AO","likely_future_state",132,74.01
2015,"AO","likely_future_state",133,59.4
2015,"AO","likely_future_state",134,77.16
2015,"AO","likely_future_state",135,75.55
2015,"AO","likely_future_state",136,61.47
2015,"AO","likely_future_state",137,74.61
2015,"AO","likely_future_state",138,80.34
2015,"AO","likely_future_state",139,80.5
2015,"AO","likely_future_state",140,94.68
2015,"AO","likely_future_state",141,100
2015,"AO","likely_future_state",143,100
2015,"AO","likely_future_state",144,
2015,"AO","likely_future_state",145,100
2015,"AO","likely_future_state",146,77.61
2015,"AO","likely_future_state",147,69.92
2015,"AO","likely_future_state",148,64.61
2015,"AO","likely_future_state",149,
2015,"AO","likely_future_state",150,
2015,"AO","likely_future_state",151,90.81
2015,"AO","likely_future_state",152,78.43
2015,"AO","likely_future_state",153,81.01
2015,"AO","likely_future_state",154,81.17
2015,"AO","likely_future_state",155,73.82
2015,"AO","likely_future_state",156,83.39
2015,"AO","likely_future_state",157,67.04
2015,"AO","likely_future_state",158,
2015,"AO","likely_future_state",159,
2015,"AO","likely_future_state",161,68.07
2015,"AO","likely_future_state",162,100
2015,"AO","likely_future_state",163,100
2015,"AO","likely_future_state",164,79.17
2015,"AO","likely_future_state",166,63.69
2015,"AO","likely_future_state",167,60.62
2015,"AO","likely_future_state",168,78.41
2015,"AO","likely_future_state",169,77.52
2015,"AO","likely_future_state",171,77.57
2015,"AO","likely_future_state",172,86.38
2015,"AO","likely_future_state",173,91.99
2015,"AO","likely_future_state",174,100
2015,"AO","likely_future_state",175,100
2015,"AO","likely_future_state",176,100
2015,"AO","likely_future_state",177,100
2015,"AO","likely_future_state",178,95.41
2015,"AO","likely_future_state",179,100
2015,"AO","likely_future_state",180,100
2015,"AO","likely_future_state",181,100
2015,"AO","likely_future_state",182,96.07
2015,"AO","likely_future_state",183,91.92
2015,"AO","likely_future_state",184,96.11
2015,"AO","likely_future_state",185,100
2015,"AO","likely_future_state",186,73.15
2015,"AO","likely_future_state",187,72.66
2015,"AO","likely_future_state",188,92.01
2015,"AO","likely_future_state",189,99.06
2015,"AO","likely_future_state",190,100
2015,"AO","likely_future_state",191,78.36
2015,"AO","likely_future_state",192,64.44
2015,"AO","likely_future_state",193,52.84
2015,"AO","likely_future_state",194,44.57
2015,"AO","likely_future_state",195,47.31
2015,"AO","likely_future_state",196,54.26
2015,"AO","likely_future_state",197,46.04
2015,"AO","likely_future_state",198,76.26
2015,"AO","likely_future_state",199,49.09
2015,"AO","likely_future_state",200,54.31
2015,"AO","likely_future_state",202,68.74
2015,"AO","likely_future_state",203,51.09
2015,"AO","likely_future_state",204,60.98
2015,"AO","likely_future_state",205,48.86
2015,"AO","likely_future_state",206,83.86
2015,"AO","likely_future_state",207,57.41
2015,"AO","likely_future_state",208,100
2015,"AO","likely_future_state",209,81.97
2015,"AO","likely_future_state",210,100
2015,"AO","likely_future_state",212,57.07
2015,"AO","likely_future_state",213,
2015,"AO","likely_future_state",214,76.98
2015,"AO","likely_future_state",215,59.93
2015,"AO","likely_future_state",216,58.7
2015,"AO","likely_future_state",218,100
2015,"AO","likely_future_state",219,100
2015,"AO","likely_future_state",220,93.23
2015,"AO","likely_future_state",221,94.41
2015,"AO","likely_future_state",222,100
2015,"AO","likely_future_state",223,100
2015,"AO","likely_future_state",224,96.36
2015,"AO","likely_future_state",227,100
2015,"AO","likely_future_state",228,100
2015,"AO","likely_future_state",231,55.56
2015,"AO","likely_future_state",232,68.36
2015,"AO","likely_future_state",237,67.61
2015,"AO","likely_future_state",244,84.14
2015,"AO","likely_future_state",245,83.47
2015,"AO","likely_future_state",247,100
2015,"AO","likely_future_state",248,84.2
2015,"AO","likely_future_state",249,82.5
2015,"AO","likely_future_state",250,99.37
2015,"AO","likely_future_state",260,
2015,"AO","likely_future_state",261,
2015,"AO","likely_future_state",262,
2015,"AO","likely_future_state",263,
2015,"AO","likely_future_state",264,
2015,"AO","likely_future_state",266,
2015,"AO","likely_future_state",267,
2015,"AO","likely_future_state",269,
2015,"AO","likely_future_state",270,
2015,"AO","likely_future_state",272,
2015,"AO","likely_future_state",273,
2015,"AO","likely_future_state",274,
2015,"AO","likely_future_state",275,
2015,"AO","likely_future_state",276,
2015,"AO","likely_future_state",277,
2015,"AO","likely_future_state",300,80.27
2015,"AO","pressures",1,11.58
2015,"AO","pressures",2,11.92
2015,"AO","pressures",3,11.52
2015,"AO","pressures",4,9.4
2015,"AO","pressures",5,15.38
2015,"AO","pressures",6,26.75
2015,"AO","pressures",7,32.27
2015,"AO","pressures",8,29.18
2015,"AO","pressures",9,25.25
2015,"AO","pressures",10,29.39
2015,"AO","pressures",11,30.15
2015,"AO","pressures",12,18.82
2015,"AO","pressures",13,19.71
2015,"AO","pressures",14,34.44
2015,"AO","pressures",15,48.04
2015,"AO","pressures",16,13.25
2015,"AO","pressures",17,36.9
2015,"AO","pressures",18,29.87
2015,"AO","pressures",19,27.38
2015,"AO","pressures",20,27.95
2015,"AO","pressures",21,49.98
2015,"AO","pressures",24,46.18
2015,"AO","pressures",25,41.44
2015,"AO","pressures",26,34.73
2015,"AO","pressures",28,41.05
2015,"AO","pressures",29,23.91
2015,"AO","pressures",30,18.23
2015,"AO","pressures",31,24.63
2015,"AO","pressures",32,18.74
2015,"AO","pressures",33,18.29
2015,"AO","pressures",34,16.7
2015,"AO","pressures",35,16.34
2015,"AO","pressures",36,16.32
2015,"AO","pressures",37,20.6
2015,"AO","pressures",38,11.15
2015,"AO","pressures",39,32.62
2015,"AO","pressures",40,31.55
2015,"AO","pressures",41,38
2015,"AO","pressures",42,38.55
2015,"AO","pressures",43,34.98
2015,"AO","pressures",44,45.87
2015,"AO","pressures",45,45.2
2015,"AO","pressures",46,39.98
2015,"AO","pressures",47,41.49
2015,"AO","pressures",48,28.12
2015,"AO","pressures",49,54.7
2015,"AO","pressures",50,42.71
2015,"AO","pressures",51,40.88
2015,"AO","pressures",52,45.16
2015,"AO","pressures",53,44.21
2015,"AO","pressures",54,30.97
2015,"AO","pressures",55,18.52
2015,"AO","pressures",56,23.24
2015,"AO","pressures",57,19.39
2015,"AO","pressures",58,23.17
2015,"AO","pressures",59,26.11
2015,"AO","pressures",60,30
2015,"AO","pressures",61,34.39
2015,"AO","pressures",62,34.97
2015,"AO","pressures",63,29.18
2015,"AO","pressures",64,43.28
2015,"AO","pressures",65,41.65
2015,"AO","pressures",66,35.71
2015,"AO","pressures",67,36.9
2015,"AO","pressures",68,22.49
2015,"AO","pressures",69,26.15
2015,"AO","pressures",70,22.2
2015,"AO","pressures",71,25.3
2015,"AO","pressures",72,24.17
2015,"AO","pressures",73,31.75
2015,"AO","pressures",74,26.44
